,ssuid,spanel,swave,srefmon,rhcalmn,rhcalyr,tfipsst,epppnum,esex,wpfinwgt,tage,eeducate,rmesr,birth_month,ECLWRK1,EDISABL,EDISPREV,EENO1,EENO2,EJBHRS1,EJBIND1,EOCCTIM1,EPDJBTHN,ERSEND1,ESTLEMP1,ESTLEMP2,RFNKIDS,TJBOCC1,TPMSUM1,TPYRATE1
156,203925011009,2004,1,1,1,2004,12,101,2,4467.7241,27,35,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
157,203925011009,2004,1,2,2,2004,12,101,2,4404.9927,27,35,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
158,203925011009,2004,1,3,3,2004,12,101,2,4434.4409,27,35,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
159,203925011009,2004,1,4,4,2004,12,101,2,4502.8496,27,35,8,2004-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
160,203925011787,2004,1,1,1,2004,12,102,2,3949.6497,26,40,1,2005-08-01,1,2,-1,,-1.0,40,6870,48,1,-1,,-1.0,2,5000,2083,0.0
161,203925011787,2004,1,2,2,2004,12,102,2,3895.0261,26,40,1,2005-08-01,1,2,-1,,-1.0,40,6870,48,1,-1,,-1.0,2,5000,2083,0.0
162,203925011787,2004,1,3,3,2004,12,102,2,3982.7183,26,40,1,2005-08-01,1,2,-1,,-1.0,40,6870,48,1,-1,,-1.0,2,5000,2083,0.0
163,203925011787,2004,1,4,4,2004,12,102,2,4011.4971,26,40,1,2005-08-01,1,2,-1,,-1.0,40,6870,48,1,-1,,-1.0,2,5000,2083,0.0
164,203925130489,2004,1,1,1,2004,12,101,2,3077.2798,31,43,1,2007-07-01,1,2,-1,,-1.0,50,7070,96,1,-1,,-1.0,2,410,5616,0.0
165,203925130489,2004,1,2,2,2004,12,101,2,3153.3455,31,43,1,2007-07-01,1,2,-1,,-1.0,50,7070,96,1,-1,,-1.0,2,410,5616,0.0
166,203925130489,2004,1,3,3,2004,12,101,2,3092.115,31,43,1,2007-07-01,1,2,-1,,-1.0,50,7070,96,1,-1,,-1.0,2,410,5616,0.0
167,203925130489,2004,1,4,4,2004,12,101,2,3043.1335,31,43,1,2007-07-01,1,2,-1,,-1.0,50,7070,96,1,-1,,-1.0,2,410,5616,0.0
168,203925202089,2004,1,1,1,2004,12,102,2,4674.9824,33,44,1,2005-04-01,3,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,1,4020,1080,16.0
169,203925202089,2004,1,2,2,2004,12,102,2,4595.3555,33,44,1,2005-04-01,3,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,1,4020,1080,16.0
170,203925202089,2004,1,3,3,2004,12,102,2,4599.6074,33,44,1,2005-04-01,3,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,1,4020,1080,16.0
171,203925202089,2004,1,4,4,2004,12,102,2,4604.3828,33,44,1,2005-04-01,3,2,-1,,-1.0,40,7860,48,1,-1,,-1.0,1,4020,1080,16.0
172,203925229840,2004,1,1,1,2004,12,101,2,2471.4824,39,44,1,2005-03-01,1,2,-1,,2.0,65,8680,120,1,14,,1.0,2,4010,2160,0.0
173,203925229840,2004,1,2,2,2004,12,101,2,2472.2253,39,44,1,2005-03-01,1,2,-1,,2.0,65,8680,120,1,14,,1.0,2,4010,2160,0.0
174,203925229840,2004,1,3,3,2004,12,101,2,2453.5032,39,44,1,2005-03-01,1,2,-1,,2.0,65,8680,120,1,14,,1.0,2,4010,0,0.0
175,203925229840,2004,1,4,4,2004,12,101,2,2458.2339,39,44,1,2005-03-01,1,2,-1,,2.0,65,8680,120,1,14,,1.0,2,4010,0,0.0
176,203925246080,2004,1,1,1,2004,12,102,2,4606.6147,37,43,1,2005-06-01,3,2,-1,,-1.0,25,7860,24,1,-1,,-1.0,1,2540,340,8.5
177,203925246080,2004,1,2,2,2004,12,102,2,4659.7383,38,43,1,2005-06-01,3,2,-1,,-1.0,25,7860,24,1,-1,,-1.0,1,2540,340,8.5
178,203925246080,2004,1,3,3,2004,12,102,2,4577.2964,38,43,2,2005-06-01,3,2,-1,,-1.0,25,7860,24,1,-1,,-1.0,1,2540,340,8.5
179,203925246080,2004,1,4,4,2004,12,102,2,4405.3003,38,43,1,2005-06-01,3,2,-1,,-1.0,25,7860,24,1,-1,,-1.0,1,2540,340,8.5
180,203925358707,2004,1,1,1,2004,12,102,2,4672.6289,38,46,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
181,203925358707,2004,1,2,2,2004,12,102,2,4651.6597,38,46,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
182,203925358707,2004,1,3,3,2004,12,102,2,4584.9082,38,46,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
183,203925358707,2004,1,4,4,2004,12,102,2,4629.8638,38,46,6,2005-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
184,203925396593,2004,1,1,1,2004,12,101,2,4627.2285,29,40,8,2005-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
185,203925396593,2004,1,2,2,2004,12,101,2,4562.2578,29,40,8,2005-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
186,203925396593,2004,1,3,3,2004,12,101,2,4592.7588,29,40,8,2005-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
187,203925396593,2004,1,4,4,2004,12,101,2,4604.3828,30,40,8,2005-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
188,203925697046,2004,1,1,1,2004,12,101,2,2786.7197,32,33,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
189,203925697046,2004,1,2,2,2004,12,101,2,2756.8787,33,33,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
190,203925697046,2004,1,3,3,2004,12,101,2,2757.1194,33,33,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
191,203925697046,2004,1,4,4,2004,12,101,2,2766.1362,33,33,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,4,-1,0,0.0
192,203925811506,2004,1,1,1,2004,12,102,2,2474.7737,24,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
193,203925811506,2004,1,2,2,2004,12,102,2,2486.1799,24,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
194,203925811506,2004,1,3,3,2004,12,102,2,2481.6372,24,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
195,203925811506,2004,1,4,4,2004,12,102,2,2525.0706,24,44,8,2006-05-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
196,203925975489,2004,1,1,1,2004,12,101,2,4335.3755,31,44,1,2006-04-01,1,2,-1,,-1.0,40,6990,60,1,-1,,-1.0,0,540,3323,0.0
197,203925975489,2004,1,2,2,2004,12,101,2,4331.1401,31,44,1,2006-04-01,1,2,-1,,-1.0,40,6990,60,1,-1,,-1.0,0,540,3323,0.0
198,203925975489,2004,1,3,3,2004,12,101,2,4311.5127,31,44,1,2006-04-01,1,2,-1,,-1.0,40,6990,60,1,-1,,-1.0,0,540,3323,0.0
199,203925975489,2004,1,4,4,2004,12,101,2,4341.6294,32,44,1,2006-04-01,1,2,-1,,-1.0,40,6990,60,1,-1,,-1.0,0,540,5423,0.0
200,203925975537,2004,1,1,1,2004,12,101,2,4063.0239,23,43,1,2007-06-01,-1,2,-1,,-1.0,20,6880,-1,1,-1,,-1.0,0,5160,300,9.1
201,203925975537,2004,1,2,2,2004,12,101,2,4176.3867,23,43,1,2007-06-01,-1,2,-1,,-1.0,20,6880,-1,1,-1,,-1.0,0,5160,300,9.1
202,203925975537,2004,1,3,3,2004,12,101,2,4127.918,23,43,1,2007-06-01,-1,2,-1,,-1.0,20,6880,-1,1,-1,,-1.0,0,5160,300,9.1
203,203925975537,2004,1,4,4,2004,12,101,2,4273.7773,23,43,1,2007-06-01,-1,2,-1,,-1.0,20,6880,-1,1,-1,,-1.0,0,5160,300,9.1
204,283860398501,2004,1,1,12,2003,34,101,2,1748.3131,32,39,1,2005-01-01,1,2,-1,,-1.0,45,4980,192,1,-1,,-1.0,2,4700,5413,0.0
205,283860398501,2004,1,2,1,2004,34,101,2,1764.7177,32,39,1,2005-01-01,1,2,-1,,-1.0,45,4980,192,1,-1,,-1.0,2,4700,5413,0.0
206,283860398501,2004,1,3,2,2004,34,101,2,1774.3749,32,39,1,2005-01-01,1,2,-1,,-1.0,45,4980,192,1,-1,,-1.0,2,4700,5413,0.0
207,283860398501,2004,1,4,3,2004,34,101,2,1774.8794,32,39,1,2005-01-01,1,2,-1,,-1.0,45,4980,192,1,-1,,-1.0,2,4700,5413,0.0
208,283925167277,2004,1,1,12,2003,34,102,2,1314.5276,23,44,1,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,2,-1,0,0.0
209,283925167277,2004,1,2,1,2004,34,102,2,1325.1793,23,44,1,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,2,-1,0,0.0
210,283925167277,2004,1,3,2,2004,34,102,2,1303.5406,23,44,1,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,2,-1,0,0.0
211,283925167277,2004,1,4,3,2004,34,102,2,1307.0139,23,44,1,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,1,-1,,-1.0,2,-1,0,0.0
212,283925167301,2004,1,1,12,2003,34,102,2,1204.5059,27,39,1,2004-08-01,1,2,-1,,-1.0,40,7970,16,1,-1,,-1.0,0,5400,2500,0.0
213,283925167301,2004,1,2,1,2004,34,102,2,1231.043,27,39,1,2004-08-01,1,2,-1,,-1.0,40,7970,16,1,-1,,-1.0,0,5400,2500,0.0
214,283925167301,2004,1,3,2,2004,34,102,2,1223.2269,27,39,1,2004-08-01,1,2,-1,,-1.0,40,7970,16,1,-1,,-1.0,0,5400,2500,0.0
215,283925167301,2004,1,4,3,2004,34,102,2,1223.6892,28,39,1,2004-08-01,1,2,-1,,-1.0,40,7970,16,1,-1,,-1.0,0,5400,2500,0.0
216,283925196486,2004,1,1,12,2003,34,102,2,1668.1294,33,44,1,2005-07-01,1,2,-1,,-1.0,38,4970,60,1,-1,,-1.0,2,620,3083,0.0
217,283925196486,2004,1,2,1,2004,34,102,2,1659.4594,33,44,1,2005-07-01,1,2,-1,,-1.0,38,4970,60,1,-1,,-1.0,2,620,3083,0.0
218,283925196486,2004,1,3,2,2004,34,102,2,1662.0155,33,44,1,2005-07-01,1,2,-1,,-1.0,38,4970,60,1,-1,,-1.0,2,620,3083,0.0
219,283925196486,2004,1,4,3,2004,34,102,2,1665.1631,33,44,1,2005-07-01,1,2,-1,,-1.0,38,4970,60,1,-1,,-1.0,2,620,3083,0.0
220,283925246365,2004,1,1,12,2003,34,102,2,2235.7124,26,39,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
221,283925246365,2004,1,2,1,2004,34,102,2,2284.9688,26,39,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
222,283925246365,2004,1,3,2,2004,34,102,2,2270.4619,27,39,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
223,283925246365,2004,1,4,3,2004,34,102,2,2271.3188,27,39,8,2004-09-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
224,283925246779,2004,1,1,12,2003,34,103,2,1646.937,26,44,1,2007-11-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,3333,0.0
225,283925246779,2004,1,2,1,2004,34,103,2,1652.1698,26,44,1,2007-11-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,3333,0.0
226,283925246779,2004,1,3,2,2004,34,103,2,1702.8629,26,44,1,2007-11-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,3333,0.0
227,283925246779,2004,1,4,3,2004,34,103,2,1695.1305,26,44,1,2007-11-01,3,2,-1,,-1.0,40,7860,72,1,-1,,-1.0,1,2310,3333,0.0
228,283925369386,2004,1,1,12,2003,34,102,2,2116.957,34,39,1,2004-11-01,1,2,-1,,-1.0,30,8590,180,1,-1,,-1.0,0,50,3110,24.0
229,283925369386,2004,1,2,1,2004,34,102,2,2120.0554,34,39,1,2004-11-01,1,2,-1,,-1.0,30,8590,180,1,-1,,-1.0,0,50,3110,24.0
230,283925369386,2004,1,3,2,2004,34,102,2,2071.7964,34,39,1,2004-11-01,1,2,-1,,-1.0,30,8590,180,1,-1,,-1.0,0,50,3110,24.0
231,283925369386,2004,1,4,3,2004,34,102,2,2064.813,34,39,1,2004-11-01,1,2,-1,,-1.0,30,8590,180,1,-1,,-1.0,0,50,3110,24.0
232,283925369414,2004,1,1,12,2003,34,102,2,2041.2455,27,44,1,2004-05-01,1,2,-1,,-1.0,40,6170,60,1,-1,,-1.0,0,430,5550,0.0
233,283925369414,2004,1,2,1,2004,34,102,2,2058.9902,27,44,1,2004-05-01,1,2,-1,,-1.0,40,6170,60,1,-1,,-1.0,0,430,3850,0.0
234,283925369414,2004,1,3,2,2004,34,102,2,2032.9531,27,44,1,2004-05-01,1,2,-1,,-1.0,40,6170,60,1,-1,,-1.0,0,430,3850,0.0
235,283925369414,2004,1,4,3,2004,34,102,2,2027.3838,27,44,1,2004-05-01,1,2,-1,,-1.0,40,6170,60,1,-1,,-1.0,0,430,3850,0.0
236,283925392097,2004,1,1,12,2003,34,101,2,1288.9521,27,41,6,2005-08-01,1,1,2,,2.0,40,4970,48,1,14,,2.0,4,4720,0,5.5
237,283925392097,2004,1,2,1,2004,34,101,2,1314.7521,27,41,6,2005-08-01,1,1,2,,2.0,40,4970,48,1,14,,2.0,4,4720,0,5.5
238,283925392097,2004,1,3,2,2004,34,101,2,1385.3217,27,41,6,2005-08-01,1,1,2,,2.0,40,4970,48,1,14,,2.0,4,4720,0,5.5
239,283925392097,2004,1,4,3,2004,34,101,2,1357.5588,27,41,6,2005-08-01,1,1,2,,2.0,40,4970,48,1,14,,2.0,4,4720,0,5.5
240,283925422069,2004,1,1,12,2003,34,101,2,3244.1104,27,39,8,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
241,283925422069,2004,1,2,1,2004,34,101,2,3243.4019,27,39,8,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
242,283925422069,2004,1,3,2,2004,34,101,2,3428.9675,27,39,8,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
243,283925422069,2004,1,4,3,2004,34,101,2,3434.4004,27,39,8,2005-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
244,283925451497,2004,1,1,12,2003,34,101,2,1790.8878,41,43,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
245,283925451497,2004,1,2,1,2004,34,101,2,1828.1216,41,43,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
246,283925451497,2004,1,3,2,2004,34,101,2,1813.7393,41,43,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
247,283925451497,2004,1,4,3,2004,34,101,2,1805.3275,41,43,8,2004-02-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
248,283925451759,2004,1,1,12,2003,34,101,2,1681.7535,29,40,8,2005-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
249,283925451759,2004,1,2,1,2004,34,101,2,1710.4658,29,40,8,2005-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
250,283925451759,2004,1,3,2,2004,34,101,2,1738.4932,29,40,8,2005-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
251,283925451759,2004,1,4,3,2004,34,101,2,1740.2013,29,40,8,2005-01-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
252,283925583301,2004,1,1,12,2003,34,102,2,5085.1753,31,44,1,2004-08-01,3,2,-1,,-1.0,50,7860,120,1,-1,,-1.0,0,2320,4583,0.0
253,283925583301,2004,1,2,1,2004,34,102,2,5066.4038,31,44,1,2004-08-01,3,2,-1,,-1.0,50,7860,120,1,-1,,-1.0,0,2320,4583,0.0
254,283925583301,2004,1,3,2,2004,34,102,2,4868.957,31,44,1,2004-08-01,3,2,-1,,-1.0,50,7860,120,1,-1,,-1.0,0,2320,4583,0.0
255,283925583301,2004,1,4,3,2004,34,102,2,4868.7139,31,44,1,2004-08-01,3,2,-1,,-1.0,50,7860,120,1,-1,,-1.0,0,2320,4583,0.0
256,283925583497,2004,1,1,12,2003,34,102,2,1864.7072,37,39,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
257,283925583497,2004,1,2,1,2004,34,102,2,1893.9502,37,39,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
258,283925583497,2004,1,3,2,2004,34,102,2,1859.6414,37,39,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
259,283925583497,2004,1,4,3,2004,34,102,2,1845.1741,37,39,8,2004-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
260,283925651898,2004,1,1,12,2003,34,101,2,2039.2118,34,45,1,2006-11-01,1,2,-1,,-1.0,40,6380,108,1,-1,,-1.0,1,1020,5833,0.0
261,283925651898,2004,1,2,1,2004,34,101,2,2022.1451,34,45,1,2006-11-01,1,2,-1,,-1.0,40,6380,108,1,-1,,-1.0,1,1020,5833,0.0
262,283925651898,2004,1,3,2,2004,34,101,2,1977.3541,34,45,1,2006-11-01,1,2,-1,,-1.0,40,6380,108,1,-1,,-1.0,1,1020,5833,0.0
263,283925651898,2004,1,4,3,2004,34,101,2,1957.3623,34,45,1,2006-11-01,1,2,-1,,-1.0,40,6380,108,1,-1,,-1.0,1,1020,5833,0.0
264,283925738365,2004,1,1,12,2003,34,101,2,1573.9515,37,46,1,2004-02-01,1,2,-1,,-1.0,14,6470,60,1,-1,,-1.0,1,5510,700,0.0
265,283925738365,2004,1,2,1,2004,34,101,2,1571.955,37,46,1,2004-02-01,1,2,-1,,-1.0,14,6470,60,1,-1,,-1.0,1,5510,425,0.0
266,283925738365,2004,1,3,2,2004,34,101,2,1613.8359,37,46,1,2004-02-01,1,2,-1,,-1.0,14,6470,60,1,-1,,-1.0,2,5510,425,0.0
267,283925738365,2004,1,4,3,2004,34,101,2,1582.5594,37,46,1,2004-02-01,1,2,-1,,-1.0,14,6470,60,1,-1,,-1.0,2,5510,425,0.0
268,283925740588,2004,1,1,12,2003,34,102,2,1098.563,31,37,8,2004-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
269,283925740588,2004,1,2,1,2004,34,102,2,1089.3687,31,37,8,2004-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
270,283925740588,2004,1,3,2,2004,34,102,2,1065.2389,31,37,8,2004-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
271,283925740588,2004,1,4,3,2004,34,102,2,1054.4692,31,37,8,2004-03-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
272,283925796058,2004,1,1,12,2003,34,101,2,1823.9673,37,45,8,2004-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
273,283925796058,2004,1,2,1,2004,34,101,2,1830.8531,38,45,8,2004-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
274,283925796058,2004,1,3,2,2004,34,101,2,1811.3059,38,45,8,2004-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
275,283925796058,2004,1,4,3,2004,34,101,2,1797.2148,38,45,8,2004-07-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,1,-1,0,0.0
276,283925879402,2004,1,1,12,2003,34,103,2,5511.98,27,38,6,2006-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
277,283925879402,2004,1,2,1,2004,34,103,2,5510.7769,27,38,6,2006-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
278,283925879402,2004,1,3,2,2004,34,103,2,5826.0684,27,38,6,2006-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
279,283925879402,2004,1,4,3,2004,34,103,2,5835.2979,27,38,6,2006-10-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
280,283925938720,2004,1,1,12,2003,34,102,2,2045.459,34,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
281,283925938720,2004,1,2,1,2004,34,102,2,2045.0562,34,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
282,283925938720,2004,1,3,2,2004,34,102,2,2055.5618,34,39,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
283,283925938720,2004,1,4,3,2004,34,102,2,2054.0984,34,39,7,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,3,-1,0,0.0
284,315092651383,2004,1,1,11,2003,6,101,2,2614.1902,27,41,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
285,315092651383,2004,1,2,12,2003,6,101,2,2584.6506,27,41,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
286,315092651383,2004,1,3,1,2004,6,101,2,2507.9939,27,41,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
287,315092651383,2004,1,4,2,2004,6,101,2,2459.8748,27,41,8,2005-06-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,0,-1,0,0.0
288,315092739161,2004,1,1,11,2003,6,101,2,3232.3762,37,36,1,2004-04-01,2,2,-1,,-1.0,25,9470,60,1,-1,,-1.0,3,3940,1276,10.85
289,315092739161,2004,1,2,12,2003,6,101,2,3242.0837,37,36,1,2004-04-01,2,2,-1,,-1.0,25,9470,60,1,-1,,-1.0,3,3940,1377,10.85
290,315092739161,2004,1,3,1,2004,6,101,2,3223.0444,37,36,1,2004-04-01,2,2,-1,,-1.0,25,9470,60,1,-1,,-1.0,3,3940,1048,10.85
291,315092739161,2004,1,4,2,2004,6,101,2,3210.5933,37,36,1,2004-04-01,2,2,-1,,-1.0,25,9470,60,1,-1,,-1.0,2,3940,1398,10.85
292,315092879762,2004,1,1,11,2003,6,102,2,3254.3569,31,39,1,2005-02-01,1,2,-1,,-1.0,40,8190,180,1,-1,,-1.0,2,5700,2721,15.64
293,315092879762,2004,1,2,12,2003,6,102,2,3244.2224,31,39,1,2005-02-01,1,2,-1,,-1.0,40,8190,180,1,-1,,-1.0,2,5700,2721,15.64
294,315092879762,2004,1,3,1,2004,6,102,2,3260.6108,31,39,1,2005-02-01,1,2,-1,,-1.0,40,8190,180,1,-1,,-1.0,2,5700,2721,15.64
295,315092879762,2004,1,4,2,2004,6,102,2,3194.0076,32,39,1,2005-02-01,1,2,-1,,-1.0,40,8190,180,1,-1,,-1.0,2,5700,2721,15.64
296,315133876925,2004,1,1,11,2003,6,101,2,3194.061,26,44,8,2005-05-01,1,2,-1,,-1.0,35,2190,60,1,-1,,-1.0,1,4850,0,0.0
297,315133876925,2004,1,2,12,2003,6,101,2,3218.8687,26,44,1,2005-05-01,1,2,-1,,-1.0,35,2190,60,1,-1,,-1.0,1,4850,4833,0.0
298,315133876925,2004,1,3,1,2004,6,101,2,3223.8662,27,44,1,2005-05-01,1,2,-1,,-1.0,35,2190,60,1,-1,,-1.0,1,4850,4833,0.0
299,315133876925,2004,1,4,2,2004,6,101,2,3179.627,27,44,1,2005-05-01,1,2,-1,,-1.0,35,2190,60,1,-1,,-1.0,1,4850,2917,0.0
300,315133881033,2004,1,1,11,2003,6,102,2,4238.082,26,44,1,2006-03-01,3,2,-1,,-1.0,40,7860,36,1,-1,,-1.0,0,2310,267,0.0
301,315133881033,2004,1,2,12,2003,6,102,2,4170.3179,26,44,1,2006-03-01,3,2,-1,,-1.0,40,7860,36,1,-1,,-1.0,0,2310,267,0.0
302,315133881033,2004,1,3,1,2004,6,102,2,4171.4731,26,44,1,2006-03-01,3,2,-1,,-1.0,40,7860,36,1,-1,,-1.0,0,2310,267,0.0
303,315133881033,2004,1,4,2,2004,6,102,2,4096.5864,26,44,1,2006-03-01,3,2,-1,,-1.0,40,7860,36,1,-1,,-1.0,0,2310,267,0.0
304,315133881688,2004,1,1,11,2003,6,101,2,5493.2954,36,44,1,2007-05-01,4,2,-1,,-1.0,32,9380,168,1,-1,,-1.0,2,800,3900,0.0
305,315133881688,2004,1,2,12,2003,6,101,2,5444.1069,36,44,1,2007-05-01,4,2,-1,,-1.0,32,9380,168,1,-1,,-1.0,2,800,3900,0.0
306,315133881688,2004,1,3,1,2004,6,101,2,5421.0713,36,44,1,2007-05-01,4,2,-1,,-1.0,32,9380,168,1,-1,,-1.0,2,800,3900,0.0
307,315133881688,2004,1,4,2,2004,6,101,2,5357.8472,37,44,1,2007-05-01,4,2,-1,,-1.0,32,9380,168,1,-1,,-1.0,2,800,3900,0.0
308,315136514505,2004,1,1,11,2003,6,102,2,3430.6689,30,39,8,2006-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
309,315136514505,2004,1,2,12,2003,6,102,2,3419.9863,31,39,8,2006-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
310,315136514505,2004,1,3,1,2004,6,102,2,3437.2625,31,39,8,2006-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
311,315136514505,2004,1,4,2,2004,6,102,2,3367.0503,31,39,8,2006-12-01,-1,2,-1,,-1.0,-1,-1,-1,2,-1,,-1.0,2,-1,0,0.0
312,315136651310,2004,1,1,11,2003,6,104,2,2559.7266,30,36,4,2003-11-01,1,2,-1,,-1.0,40,290,31,1,1,,-1.0,2,6050,300,6.75
313,315136651310,2004,1,2,12,2003,6,104,2,2579.9583,30,36,8,2003-11-01,1,2,-1,,-1.0,40,290,31,1,1,,-1.0,2,6050,0,6.75
